id,PetType,Breed,AgeMonths,Color,Size,WeightKg,Vaccinated,HealthCondition,TimeInShelterDays,AdoptionFee,PreviousOwner,Adopted
1306,Dog,Labrador,101,Orange,Small,2.36952141834789,1,0,61,461,0,1
1307,Dog,Golden Retriever,5,Orange,Small,21.473572715473736,0,0,32,176,0,0
1308,Cat,Persian,79,Black,Small,6.323359312291053,1,0,54,487,0,0
1309,Bird,Parakeet,20,Brown,Medium,29.228434451645256,1,0,73,319,0,1
1310,Bird,Parakeet,44,White,Small,13.018587362081613,0,0,80,315,0,0
1311,Cat,Persian,173,Black,Large,22.6833149063796,0,0,26,396,0,0
1312,Dog,Poodle,21,Brown,Small,13.23306523015695,1,0,8,99,0,1
1313,Cat,Siamese,172,Brown,Medium,24.471716788671426,0,0,44,408,1,0
1315,Bird,Parakeet,89,Gray,Small,6.497109747571274,1,0,4,204,1,0
1316,Cat,Persian,114,Black,Large,20.48952367465549,0,0,47,250,0,0
1317,Rabbit,Rabbit,129,Brown,Small,15.592195844488993,1,0,5,330,0,0
1318,Bird,Parakeet,173,Black,Medium,10.618077481133508,1,0,38,213,0,1
1319,Rabbit,Rabbit,73,Brown,Medium,25.892712794870096,0,0,51,135,1,0
1320,Dog,Poodle,61,White,Medium,25.66483790733493,0,0,29,387,0,0
1322,Rabbit,Rabbit,36,Black,Large,26.97799331394648,1,1,86,386,1,0
1323,Rabbit,Rabbit,32,Orange,Medium,13.888787772473464,1,0,51,285,0,1
1325,Bird,Parakeet,109,Brown,Large,4.73009775273657,0,0,31,303,0,0
1326,Cat,Persian,8,Orange,Small,6.116753343640159,1,0,36,341,0,1
1327,Rabbit,Rabbit,66,Brown,Small,1.1892369024377227,0,0,53,279,1,0
1329,Cat,Siamese,171,Black,Large,10.32471313953827,1,0,27,478,0,0
1330,Bird,Parakeet,51,Gray,Medium,3.927482767445178,0,0,18,450,0,0
1331,Rabbit,Rabbit,160,Orange,Small,11.13797067774737,1,1,18,313,0,0
1332,Rabbit,Rabbit,97,Brown,Small,21.22598701676488,1,0,61,139,0,0
1333,Dog,Labrador,167,Brown,Large,8.629320867801532,1,1,41,362,1,0
1335,Bird,Parakeet,167,White,Medium,9.329999091270384,0,0,83,472,0,0
1336,Cat,Persian,71,White,Small,19.46782246424624,0,0,57,157,0,0
1337,Cat,Persian,27,Gray,Medium,4.783090888364923,1,0,55,165,1,1
1338,Cat,Persian,69,Brown,Small,10.47641984649631,1,0,73,87,0,0
1339,Rabbit,Rabbit,62,White,Small,3.700107538743312,1,1,9,24,0,0
1340,Cat,Siamese,57,Orange,Large,19.98835069446056,1,0,57,465,0,0
1342,Bird,Parakeet,113,Gray,Large,16.86482673663482,1,1,59,110,0,0
1343,Rabbit,Rabbit,82,Brown,Medium,3.682982014309739,1,0,82,285,0,1
1344,Dog,Labrador,147,White,Small,4.369236653368585,1,0,64,118,1,1
1346,Dog,Poodle,7,Gray,Large,2.2076766478594294,1,0,56,384,0,1
1347,Bird,Parakeet,138,White,Medium,10.504669550987716,0,1,19,250,0,0
1348,Bird,Parakeet,54,Brown,Small,12.828595695712512,1,0,44,460,0,0
1351,Bird,Parakeet,1,Orange,Medium,21.70312706850134,1,1,25,279,0,1
1352,Rabbit,Rabbit,70,Black,Medium,19.078940208751675,1,0,12,287,1,1
1353,Cat,Siamese,72,White,Medium,10.445364135753367,1,0,81,49,0,1
1354,Bird,Parakeet,104,Black,Small,16.70631076115612,0,0,81,258,0,0
1355,Dog,Labrador,167,White,Large,27.17372133044564,0,0,27,11,0,0
1358,Rabbit,Rabbit,88,Black,Small,1.4440070121802575,1,0,33,155,0,0
1359,Cat,Siamese,176,White,Large,7.149300632106258,1,1,54,128,0,0
1361,Cat,Siamese,54,Black,Large,18.50398784208796,1,0,19,310,0,0
1362,Dog,Poodle,4,Black,Medium,26.848104132587213,1,0,20,334,1,1
1363,Rabbit,Rabbit,161,Orange,Large,11.317448441819144,1,0,14,334,0,0
1365,Dog,Golden Retriever,119,Gray,Small,28.903680412061743,1,0,48,459,0,0
1368,Rabbit,Rabbit,49,Gray,Small,25.053437242585414,1,0,53,212,1,0
1369,Rabbit,Rabbit,60,Orange,Medium,2.004870584606495,1,1,45,109,1,0
1370,Bird,Parakeet,179,Brown,Small,29.475254346321343,1,0,69,197,0,1
1371,Bird,Parakeet,51,Black,Medium,5.906888498640303,0,0,85,50,0,0
1372,Cat,Siamese,132,Brown,Medium,3.7561669788969634,1,0,74,285,0,0
1373,Dog,Golden Retriever,35,Brown,Small,2.4632115479835885,1,0,46,385,1,0
1374,Rabbit,Rabbit,116,Brown,Large,12.588356837005168,0,0,79,200,0,0
1375,Rabbit,Rabbit,141,Brown,Large,4.583428134645709,1,0,33,360,0,0
1376,Dog,Golden Retriever,177,White,Large,21.386760058257764,1,0,52,143,0,0
1377,Bird,Parakeet,130,Orange,Large,16.71878502032501,0,0,7,88,0,0
1379,Dog,Golden Retriever,152,Brown,Small,18.11369477186972,1,1,14,319,1,0
1380,Dog,Labrador,50,Gray,Large,5.416417164962002,0,0,69,77,0,0
1381,Cat,Siamese,118,Orange,Medium,12.797856774555484,0,1,15,344,0,0
1382,Rabbit,Rabbit,27,Brown,Large,13.119317030066874,0,0,48,425,0,0
1383,Bird,Parakeet,91,Gray,Medium,8.534038068963651,1,0,32,366,1,1
1384,Cat,Siamese,91,Brown,Small,21.12241952432686,0,1,4,59,1,0
1386,Rabbit,Rabbit,136,Gray,Medium,11.83266859311457,0,0,72,298,0,0
1387,Dog,Labrador,67,White,Medium,14.087270138151558,1,0,34,259,0,1
1388,Bird,Parakeet,151,Black,Small,14.9722998336293,1,0,48,468,0,0
1389,Bird,Parakeet,62,Brown,Large,19.10680823978469,1,0,4,266,0,0
1390,Dog,Golden Retriever,136,Orange,Medium,2.0762862789067658,0,0,85,385,0,0
1391,Dog,Labrador,118,White,Large,19.727019475577872,0,1,83,349,0,0
1392,Cat,Siamese,102,Black,Medium,28.85648755337962,1,0,22,387,0,1
1393,Bird,Parakeet,19,Gray,Small,24.367153630506607,1,0,39,361,1,1
1394,Cat,Siamese,93,Orange,Medium,25.99437932145844,0,1,4,158,1,0
1396,Cat,Persian,141,White,Small,10.748647474591076,0,1,21,288,0,0
1397,Rabbit,Rabbit,80,Black,Medium,25.088437175896587,1,1,84,340,0,0
1398,Dog,Labrador,84,White,Large,1.4494490129595188,1,0,60,32,0,1
1400,Cat,Siamese,134,Gray,Medium,29.34526548369869,1,0,41,175,0,0
1401,Dog,Golden Retriever,133,Brown,Small,13.68307960054525,1,0,20,267,1,0
1403,Dog,Poodle,69,Brown,Large,16.31337602111018,1,0,78,492,1,0
1405,Cat,Persian,144,Brown,Medium,23.11348709549051,1,0,9,436,1,1
1406,Bird,Parakeet,30,Brown,Large,3.2932046083227955,1,0,67,423,0,0
1407,Bird,Parakeet,166,Brown,Medium,13.668941060156673,0,0,75,132,1,0
1409,Dog,Labrador,22,White,Small,23.75697904020139,1,0,6,183,1,1
1410,Cat,Persian,179,Orange,Small,9.001920640551825,1,0,48,28,0,0
1411,Rabbit,Rabbit,165,Gray,Small,22.37484201168108,1,0,60,324,0,0
1412,Dog,Poodle,34,Brown,Medium,9.207018427443254,0,0,83,249,0,0
1413,Cat,Persian,59,Brown,Large,23.15493269344292,1,0,17,165,1,0
1414,Cat,Siamese,80,Gray,Large,8.740079354864383,1,1,34,268,1,0
1417,Cat,Siamese,147,Orange,Small,23.78440534645676,1,0,76,400,0,0
1418,Dog,Labrador,10,Black,Medium,19.33155042502167,1,1,76,431,0,1
1420,Dog,Poodle,74,Black,Large,21.158474662427253,1,0,89,191,0,0
1423,Dog,Labrador,65,Brown,Small,15.60497820123444,1,0,15,337,0,1
1424,Bird,Parakeet,144,Black,Medium,2.8108839742438,1,0,2,317,0,1
1425,Cat,Siamese,37,Black,Large,11.12252030938499,0,0,59,170,0,0
1426,Rabbit,Rabbit,159,White,Large,11.109471613842524,1,1,75,446,0,0
1427,Cat,Siamese,162,Black,Large,27.88312064294084,0,1,67,437,1,0
1428,Rabbit,Rabbit,69,White,Medium,9.343834600210853,0,0,51,443,1,0
1429,Dog,Labrador,141,Gray,Large,27.595226604624585,1,0,88,88,0,1
1430,Cat,Persian,85,Black,Large,18.87097883058776,0,1,47,396,1,0
1432,Bird,Parakeet,177,Gray,Large,21.46701248007256,1,1,50,199,0,0
1433,Cat,Persian,79,White,Small,8.770339753098588,0,0,82,364,0,0
1434,Cat,Siamese,25,Black,Medium,17.380401664805373,0,0,54,482,0,0
1435,Rabbit,Rabbit,155,Gray,Medium,14.882349896510636,1,0,79,101,1,1
1436,Bird,Parakeet,21,Black,Medium,9.271140594946631,1,0,19,461,0,1
1437,Rabbit,Rabbit,135,White,Large,21.524843020556546,1,0,89,143,0,0
1438,Rabbit,Rabbit,78,Orange,Medium,26.043147286950983,1,1,77,337,0,0
1439,Bird,Parakeet,112,White,Medium,1.8445897646840528,1,1,62,106,0,0
1440,Dog,Poodle,143,Black,Small,17.209643967840933,0,0,69,47,1,0
1442,Rabbit,Rabbit,64,White,Medium,20.25891946328884,0,1,45,148,0,0
1443,Rabbit,Rabbit,55,Orange,Large,22.32228527289701,1,1,84,478,0,0
1444,Bird,Parakeet,98,Orange,Large,11.041715204507708,0,0,7,378,1,0
1445,Bird,Parakeet,179,White,Medium,21.166909458122007,1,1,15,29,1,0
1446,Rabbit,Rabbit,52,White,Large,15.919120597644644,1,0,52,0,0,0
1448,Cat,Siamese,143,Black,Medium,9.289402011238874,1,0,5,361,0,1
1449,Dog,Poodle,179,White,Large,16.08391058575586,1,1,81,256,0,0
1450,Rabbit,Rabbit,137,Gray,Small,21.824950400724653,0,0,22,217,0,0
1451,Dog,Poodle,126,Black,Small,13.515945544407767,1,1,62,7,0,0
1452,Cat,Siamese,179,Black,Medium,23.60703319506259,0,1,10,210,0,0
1453,Bird,Parakeet,58,Brown,Medium,20.771779435865184,1,1,73,360,0,0
1455,Cat,Persian,90,White,Medium,15.976885915181825,1,0,38,333,0,1
1456,Dog,Poodle,172,White,Large,11.02617731359694,1,1,36,322,0,1
1457,Rabbit,Rabbit,136,Brown,Medium,23.500296396779675,1,0,48,87,1,1
1458,Rabbit,Rabbit,108,Brown,Small,8.026506546813529,1,0,54,258,0,0
1459,Rabbit,Rabbit,168,Brown,Small,25.78747793916738,1,0,48,438,0,1
1460,Dog,Poodle,121,Black,Small,15.742309139373177,1,0,24,234,0,0
1461,Rabbit,Rabbit,20,Black,Large,22.69506436873719,1,0,69,355,0,1
1463,Bird,Parakeet,56,White,Small,20.603782202933864,1,0,71,499,0,0
1464,Rabbit,Rabbit,57,White,Small,21.74274539276809,0,0,45,48,0,1
1465,Bird,Parakeet,94,White,Small,27.539847001262093,1,0,73,160,0,0
1466,Bird,Parakeet,60,Gray,Large,7.29599365462682,0,0,73,231,1,0
1467,Rabbit,Rabbit,92,Brown,Small,7.79673262965839,1,1,83,246,0,0
1468,Bird,Parakeet,162,Brown,Large,19.22777689548697,1,0,9,205,0,1
1469,Dog,Poodle,155,White,Medium,27.77204566995868,0,1,21,18,0,0
1471,Dog,Poodle,123,Orange,Small,3.837853078777051,1,0,18,22,1,0
1472,Cat,Persian,29,Brown,Small,20.79537911365786,1,1,61,267,0,0
1473,Bird,Parakeet,153,Black,Small,4.052689711932333,0,0,23,166,1,0
1474,Dog,Golden Retriever,6,Gray,Medium,24.553208031489795,1,0,61,488,0,1
1475,Rabbit,Rabbit,85,Gray,Large,28.89475892304553,0,0,12,398,0,0
1476,Cat,Siamese,106,Brown,Small,13.956726618738132,1,1,22,279,0,0
1477,Dog,Golden Retriever,104,Brown,Small,12.441982749159822,0,0,66,496,0,0
1478,Rabbit,Rabbit,173,Brown,Small,20.04764170156502,0,0,21,333,1,0
1480,Rabbit,Rabbit,72,Gray,Large,7.744474153448029,0,0,49,298,0,0
1481,Bird,Parakeet,164,Orange,Small,11.037146504767822,1,1,87,88,1,0
1482,Rabbit,Rabbit,16,Gray,Medium,17.05665717264357,1,0,46,423,0,1
1483,Rabbit,Rabbit,83,Black,Medium,26.74831502368858,1,1,17,14,0,0
1484,Rabbit,Rabbit,138,Gray,Medium,7.531957167722142,0,1,49,110,1,0
1485,Bird,Parakeet,59,Orange,Large,12.872284804319136,1,0,13,294,1,1
1486,Cat,Persian,93,Orange,Medium,8.786642600332225,1,0,71,105,1,1
1487,Rabbit,Rabbit,145,Gray,Small,25.445549801034108,1,0,87,439,0,0
1488,Bird,Parakeet,42,Gray,Medium,29.995628090105605,1,0,21,179,0,1
1489,Cat,Siamese,8,Gray,Medium,28.545046959104607,1,0,17,431,0,1
1490,Cat,Persian,117,Black,Large,19.447876364113903,1,0,79,417,1,0
1493,Rabbit,Rabbit,79,Brown,Large,29.21588741360921,1,0,85,398,0,0
1494,Cat,Persian,127,Brown,Large,5.913249660704163,0,0,61,462,0,0
1495,Rabbit,Rabbit,164,Orange,Large,15.724812404017266,1,0,28,305,0,0
1496,Cat,Persian,59,Orange,Medium,13.72136538891569,1,0,85,367,0,1
1497,Dog,Labrador,7,Orange,Large,25.81207792819134,1,0,71,142,1,1
1498,Bird,Parakeet,87,Brown,Large,11.999218360098793,1,0,46,340,1,0
1499,Dog,Golden Retriever,44,White,Small,10.416454693489657,0,0,3,19,1,0
1500,Rabbit,Rabbit,100,Gray,Small,3.7577157836111534,0,0,29,350,0,0
1503,Cat,Siamese,174,Black,Medium,25.377505060422564,1,0,18,149,0,1
1504,Dog,Labrador,12,White,Medium,26.951206820460072,1,1,22,387,0,1
1505,Bird,Parakeet,39,White,Large,4.717368198673838,0,0,21,77,1,0
1506,Dog,Poodle,53,Black,Large,7.791772733854615,1,0,66,133,1,0
1507,Rabbit,Rabbit,117,Orange,Small,14.11823811588277,0,0,18,46,0,0
1508,Dog,Golden Retriever,48,Gray,Large,25.52098466941009,0,0,39,176,0,0
1509,Bird,Parakeet,34,White,Medium,11.442889292681285,0,0,5,370,0,0
1510,Bird,Parakeet,73,Gray,Medium,16.010384486560426,1,0,57,57,1,1
1511,Rabbit,Rabbit,87,Black,Small,7.860469831121901,1,0,71,213,0,1
1512,Rabbit,Rabbit,104,Brown,Large,26.37201980333986,1,0,24,136,1,0
1513,Rabbit,Rabbit,45,White,Small,24.06334762238284,0,0,51,329,0,0
1514,Cat,Siamese,57,Black,Large,8.47651534667679,1,0,1,89,0,0
1516,Cat,Siamese,100,Black,Large,25.39211195922724,1,0,21,394,0,0
1517,Rabbit,Rabbit,137,White,Large,14.986448395890092,1,0,55,449,0,0
1519,Rabbit,Rabbit,115,Gray,Medium,4.248339678977965,1,0,34,18,1,1
1520,Dog,Labrador,165,Orange,Large,6.410776478355599,1,0,10,222,1,0
1521,Dog,Labrador,39,Brown,Medium,21.85073194874376,1,0,85,203,0,1
1522,Bird,Parakeet,21,Black,Medium,28.6275131284732,0,0,48,411,1,1
1523,Dog,Labrador,100,Orange,Large,21.53028655645985,1,0,82,390,0,1
1525,Bird,Parakeet,22,White,Large,17.558755568453375,1,0,8,39,0,0
1527,Bird,Parakeet,49,Brown,Medium,24.59759785196193,1,1,69,405,0,0
1528,Rabbit,Rabbit,92,Brown,Medium,13.70523787996556,1,0,35,231,0,1
1529,Dog,Labrador,2,Black,Medium,10.793855192304296,1,0,45,60,0,1
1531,Dog,Poodle,105,Brown,Large,21.004887094031485,1,0,29,242,0,0
1532,Cat,Persian,75,Gray,Small,29.992795339442285,0,0,37,186,0,0
1533,Rabbit,Rabbit,76,Black,Large,9.476788350090288,1,0,34,173,0,0
1534,Bird,Parakeet,30,Black,Large,23.863586397402464,0,0,51,352,0,0
1535,Bird,Parakeet,116,Gray,Large,29.872952729058493,0,0,46,402,0,0
1536,Dog,Poodle,18,Black,Medium,22.124252131683708,0,1,40,286,0,0
1537,Rabbit,Rabbit,58,Orange,Medium,3.0098306745437124,1,1,83,134,1,0
1538,Cat,Persian,88,Gray,Large,15.264166835598996,1,0,61,158,0,0
1539,Rabbit,Rabbit,120,Black,Large,29.77016817314933,1,1,73,7,0,0
1540,Dog,Golden Retriever,173,Black,Medium,13.660869930512908,1,0,59,391,1,1
1541,Dog,Poodle,81,Orange,Small,13.063698631282008,0,0,75,335,0,1
1542,Dog,Poodle,44,Gray,Small,18.45745923625912,1,0,59,258,0,0
1544,Dog,Golden Retriever,81,Orange,Large,14.88070124596522,0,0,37,14,1,0
1545,Rabbit,Rabbit,67,Brown,Medium,5.550600889079588,0,0,65,315,0,0
1546,Cat,Siamese,132,Brown,Small,27.27455306028653,1,0,12,264,1,0
1547,Dog,Golden Retriever,25,Black,Medium,3.3783114950374413,1,0,51,301,0,1
1548,Bird,Parakeet,136,Orange,Medium,10.122360376893592,0,0,12,290,0,0
1549,Rabbit,Rabbit,127,Gray,Large,19.245258185139253,1,1,60,4,0,0
1550,Cat,Persian,107,Black,Large,6.596536230231829,0,1,82,55,1,0
1551,Bird,Parakeet,117,Orange,Medium,28.678260629311144,1,0,23,397,0,1
1552,Cat,Persian,86,Black,Medium,18.71967893471581,0,0,73,100,0,0
1554,Bird,Parakeet,149,Brown,Large,3.933750534008694,1,0,89,202,1,0
1555,Dog,Poodle,127,Gray,Small,22.653457978812472,0,0,45,62,0,1
1558,Cat,Siamese,139,White,Medium,29.46198026744475,1,0,63,112,1,1
1559,Rabbit,Rabbit,160,Gray,Medium,1.2609610612144175,1,0,21,241,0,1
1561,Bird,Parakeet,38,Orange,Medium,4.352562707733854,1,0,1,295,0,1
1562,Rabbit,Rabbit,101,Brown,Small,10.52952584491544,1,0,13,445,0,0
1563,Dog,Poodle,17,Black,Medium,9.322617184674757,0,1,71,425,0,0
1564,Cat,Siamese,96,White,Medium,17.14832214601699,0,1,37,187,0,0
1565,Bird,Parakeet,136,White,Large,19.04678639314676,1,0,2,422,0,0
1568,Cat,Persian,68,Black,Medium,24.806657194777006,0,0,81,20,0,0
1569,Cat,Persian,2,Gray,Medium,3.29043738162072,1,0,1,473,1,1
1570,Cat,Siamese,141,Black,Large,5.203043286175516,0,1,22,247,0,0
1571,Rabbit,Rabbit,13,Orange,Medium,28.713544389979223,1,0,63,376,0,1
1572,Bird,Parakeet,4,Orange,Medium,2.6240669592310044,1,0,78,64,0,1
1573,Rabbit,Rabbit,57,Black,Medium,3.180858834121272,1,0,2,360,0,0
1574,Bird,Parakeet,48,Brown,Small,27.87330106271923,1,0,7,81,0,0
1575,Cat,Persian,52,White,Small,22.920705007466672,0,1,50,49,0,0
1576,Dog,Golden Retriever,103,Orange,Small,15.115780402217151,0,0,39,465,1,0
1577,Rabbit,Rabbit,160,White,Small,24.42443950282072,0,0,53,72,0,0
1578,Bird,Parakeet,109,Orange,Medium,11.33532447969722,0,1,31,253,0,0
1579,Bird,Parakeet,105,Orange,Large,22.42892058779769,1,1,32,233,0,0
1580,Bird,Parakeet,12,Gray,Large,26.444813016459264,1,0,29,371,0,1
1581,Cat,Siamese,77,Orange,Large,10.655741816771128,1,0,59,111,0,0
1582,Dog,Golden Retriever,55,Orange,Medium,25.74209855547621,1,0,43,91,0,1
1583,Rabbit,Rabbit,179,Gray,Small,18.330782537041355,1,1,72,9,0,0
1587,Dog,Poodle,82,Gray,Medium,29.70236133365586,1,0,8,217,1,1
1588,Bird,Parakeet,105,Brown,Large,7.616811498776268,1,0,6,457,1,0
1589,Bird,Parakeet,76,White,Small,27.08841724813384,1,0,1,94,0,0
1590,Rabbit,Rabbit,58,Black,Large,9.100845073020226,0,0,34,413,0,0
1591,Bird,Parakeet,5,White,Large,4.192139045250658,0,0,25,43,1,0
1592,Rabbit,Rabbit,98,White,Medium,11.331246943509624,0,0,20,179,0,0
1593,Bird,Parakeet,86,Gray,Medium,28.4853178789323,1,1,26,132,0,0
1594,Rabbit,Rabbit,96,Gray,Small,9.255945084783878,1,1,74,305,0,0
1597,Rabbit,Rabbit,113,Orange,Small,1.7585919273791757,1,0,68,302,0,0
1598,Cat,Siamese,131,Black,Small,21.555178682278463,0,0,85,415,1,0
1599,Rabbit,Rabbit,147,Brown,Small,8.644557754399562,1,0,3,35,0,1
1600,Cat,Persian,24,Orange,Medium,8.180895528066838,0,0,54,119,0,0
1601,Cat,Siamese,137,Brown,Large,1.0367742305492171,1,1,17,385,0,0
1602,Rabbit,Rabbit,160,White,Small,12.786137689061997,1,0,14,467,0,0
1603,Cat,Persian,163,White,Small,3.271484599327335,0,0,1,362,0,0
1604,Rabbit,Rabbit,90,Black,Large,13.867341963860367,1,0,75,292,0,0
1605,Dog,Labrador,101,Brown,Medium,16.688600830314428,1,1,57,357,0,1
1606,Cat,Siamese,140,Black,Medium,23.477372209834456,1,0,8,239,0,1
1607,Rabbit,Rabbit,96,Black,Large,15.330570503002328,1,1,84,40,0,1
1609,Rabbit,Rabbit,39,Brown,Medium,23.9264590280435,1,1,15,121,0,0
1611,Dog,Labrador,154,White,Medium,20.99951707010828,0,1,30,62,1,0
1612,Dog,Golden Retriever,126,White,Medium,24.79360147446475,0,0,28,56,1,0
1613,Dog,Golden Retriever,108,Orange,Medium,23.18148607256559,1,0,84,90,0,1
1614,Rabbit,Rabbit,113,Orange,Medium,27.698215964612498,1,1,89,384,1,0
1615,Rabbit,Rabbit,177,Orange,Large,4.040236668973748,0,0,47,315,0,0
1616,Rabbit,Rabbit,173,Brown,Small,17.071441879138945,0,0,62,81,1,0
1617,Cat,Persian,8,Gray,Medium,6.000945280241914,0,0,41,79,1,1
1619,Dog,Poodle,113,Brown,Small,5.744878173534097,1,0,70,391,0,0
1620,Rabbit,Rabbit,164,Black,Small,14.920536785494006,1,0,44,181,0,0
1621,Dog,Labrador,144,Orange,Medium,14.668332029046985,1,0,1,27,0,1
1622,Rabbit,Rabbit,47,Gray,Medium,26.18580838488032,0,0,26,125,0,0
1623,Rabbit,Rabbit,94,Black,Small,26.025957347788783,1,1,17,409,1,0
1624,Cat,Persian,173,Gray,Small,3.3507273524504915,1,0,88,253,0,0
1625,Dog,Golden Retriever,148,White,Medium,21.91550955746858,1,0,47,129,0,1
1626,Cat,Siamese,92,Gray,Large,10.14707534650182,1,0,38,468,0,0
1627,Cat,Siamese,149,Gray,Large,25.37160961319088,1,1,23,174,1,0
1628,Dog,Golden Retriever,149,Black,Small,8.879518046768695,0,0,7,396,0,0
1629,Dog,Golden Retriever,49,Gray,Large,18.628021898348432,0,0,47,178,1,0
1630,Dog,Labrador,166,Gray,Small,3.867326937216889,0,0,70,226,1,0
1631,Cat,Persian,150,White,Small,1.4616877506211594,1,0,88,34,1,0
1634,Rabbit,Rabbit,125,Brown,Small,2.870522001910292,1,1,26,45,1,0
1635,Rabbit,Rabbit,152,Black,Small,11.91065197247454,1,0,64,417,0,0
1636,Dog,Labrador,39,White,Small,5.211525577542223,1,0,9,307,0,1
1637,Rabbit,Rabbit,147,Gray,Small,3.9370075910991846,0,0,87,119,0,0
1638,Cat,Persian,85,Black,Medium,11.411022274298649,1,0,2,181,0,1
1639,Rabbit,Rabbit,140,White,Small,20.02403928494017,1,1,51,300,0,0
1640,Dog,Golden Retriever,62,Black,Medium,20.30386451815283,0,0,75,63,0,0
1641,Cat,Persian,164,White,Small,17.231805641921092,0,0,80,407,0,0
1642,Dog,Poodle,90,White,Small,25.65498641094638,1,1,17,342,0,0
1643,Rabbit,Rabbit,64,White,Small,13.189665973523434,1,0,65,124,0,0
1644,Dog,Poodle,75,White,Medium,7.17393338513981,1,0,75,464,0,1
1645,Dog,Golden Retriever,134,Gray,Large,10.649290465531813,1,0,64,321,0,0
1646,Bird,Parakeet,91,Orange,Small,28.36304122383288,1,0,84,466,0,0
1647,Rabbit,Rabbit,127,Gray,Small,18.089286108022684,1,0,73,498,0,0
1648,Rabbit,Rabbit,3,Orange,Medium,28.06655315437407,0,1,2,67,0,0
1649,Cat,Persian,112,White,Large,28.68456466077071,0,0,78,233,0,1
1650,Bird,Parakeet,35,Orange,Medium,18.049167421949623,1,0,10,5,0,1
1651,Dog,Poodle,132,Orange,Medium,19.341693869932843,0,0,14,340,1,0
1652,Rabbit,Rabbit,148,Black,Large,18.147733318774097,1,0,5,65,0,0
1653,Cat,Persian,75,Brown,Medium,9.4874719270233,1,0,24,76,1,1
1654,Dog,Poodle,14,Orange,Small,19.72228030974445,1,0,14,69,0,1
1655,Rabbit,Rabbit,108,Brown,Small,19.286124896366665,1,0,34,103,0,0
1659,Dog,Golden Retriever,70,Black,Small,8.40028463445269,1,0,74,167,0,0
1661,Bird,Parakeet,56,Brown,Medium,12.099146548215368,0,0,35,137,1,0
1665,Rabbit,Rabbit,144,Gray,Medium,1.9089373969071348,1,0,23,230,0,1
1666,Rabbit,Rabbit,52,Gray,Medium,20.50668596227691,0,0,22,236,1,0
1667,Cat,Persian,67,Gray,Large,19.640519951736085,1,1,64,260,0,0
1668,Dog,Golden Retriever,32,Brown,Small,12.1344632582205,1,0,63,395,0,0
1670,Rabbit,Rabbit,60,Gray,Medium,1.1578675665590266,0,0,9,54,0,0
1672,Cat,Siamese,24,Orange,Large,29.730664200070045,0,0,47,106,0,1
1673,Cat,Persian,83,White,Large,8.57610884115389,1,0,76,64,1,0
1674,Bird,Parakeet,8,Brown,Medium,9.20369138380459,0,1,58,214,0,0
1675,Dog,Poodle,113,White,Large,5.8361637973080684,0,1,66,275,1,0
1676,Bird,Parakeet,4,Gray,Small,29.206171528544026,1,1,70,138,0,0
1677,Cat,Siamese,8,Orange,Small,26.925207384308447,1,0,38,97,0,1
1678,Bird,Parakeet,31,Black,Small,6.860347146509103,1,0,69,422,0,0
1679,Dog,Labrador,151,Black,Small,16.31397434703029,0,0,19,117,0,0
1680,Bird,Parakeet,43,Orange,Large,11.29300482807247,0,0,80,363,0,0
1681,Bird,Parakeet,57,White,Large,27.49918509581016,1,0,2,274,0,0
1682,Dog,Labrador,75,Gray,Medium,9.384964834144068,1,0,7,143,0,1
1683,Dog,Poodle,169,Gray,Large,18.58519739250853,1,0,66,15,0,0
1684,Bird,Parakeet,165,White,Medium,29.843231429436266,1,1,34,194,0,0
1685,Dog,Golden Retriever,73,White,Large,13.76643006142879,1,0,39,221,0,0
1686,Dog,Labrador,106,Brown,Small,22.32844232933281,1,1,48,58,0,0
1688,Bird,Parakeet,65,Orange,Small,1.2903019062149563,0,0,10,106,0,0
1689,Dog,Poodle,47,Black,Large,4.001875463177799,0,0,4,497,0,0
1691,Cat,Persian,115,White,Medium,6.063716592485596,1,1,27,114,0,0
1694,Dog,Golden Retriever,160,Black,Medium,12.6255819187094,0,0,60,14,0,0
1695,Cat,Persian,138,Gray,Large,11.854873808783417,1,1,6,419,0,0
1696,Rabbit,Rabbit,71,Brown,Small,28.89408135609196,1,0,64,451,0,0
1697,Cat,Siamese,163,Brown,Large,16.205133211863508,1,0,72,490,0,0
1698,Cat,Persian,123,Orange,Medium,19.727016160202947,1,1,75,88,0,0
1702,Bird,Parakeet,131,Orange,Large,5.039767822529515,1,0,27,140,0,0
1703,Rabbit,Rabbit,36,Black,Small,28.77707630678302,1,0,47,139,1,0
1704,Rabbit,Rabbit,76,Orange,Medium,7.016613703707439,1,1,50,200,1,1
1705,Bird,Parakeet,36,Black,Large,14.399140942347112,1,0,6,109,0,0
1706,Dog,Golden Retriever,172,Brown,Large,5.28772069800913,1,0,4,76,1,0
1707,Rabbit,Rabbit,108,Black,Large,8.779260408747012,1,0,65,326,0,0
1708,Dog,Labrador,43,Orange,Medium,7.758294219739301,1,0,47,328,0,1
1709,Rabbit,Rabbit,46,White,Medium,6.449852778340067,1,0,75,214,1,1
1710,Dog,Labrador,41,Black,Medium,13.01548340658602,1,0,35,58,0,1
1711,Cat,Siamese,114,Orange,Large,13.990657218254382,1,0,38,367,0,0
1712,Cat,Persian,112,Black,Medium,12.367064467959429,1,1,51,127,0,1
